Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-26,72496.79429041353,72586.96443256579,71865.60329534774,71955.7734375,11984359,0.0,0.0
2021-05-27,72136.12594221106,72136.12594221106,71324.59452536119,71775.4453125,23198510,0.0,0.0
2021-05-28,71955.76305009364,72496.78382490636,71595.0825335518,72226.2734375,12360199,0.0,0.0
2021-05-31,72406.62066187889,72677.13107531055,71775.42969720496,72586.9609375,13321324,0.0,0.0
2021-06-01,72586.95486972705,73308.31591191067,72226.27434863524,72677.125,14058401,0.0,0.0
2021-06-02,72496.78043780942,73398.48168703589,72406.61031288677,72857.4609375,16414644,0.0,0.0
2021-06-03,73308.33058763588,74841.22310914856,73127.99029098732,74660.8828125,29546007,0.0,0.0
2021-06-04,74570.69438108272,74570.69438108272,73488.65286648419,74119.84375,18112259,0.0,0.0
2021-06-07,74570.70486111111,74660.875,73578.83333333333,73849.34375,16496197,0.0,0.0
2021-06-08,74210.02430555555,74480.53472222222,73759.17361111111,73849.34375,12781226,0.0,0.0
2021-06-09,73488.66493911837,73939.51564426634,73127.984375,73127.984375,14908823,0.0,0.0
2021-06-10,73308.3072337963,73398.47735339506,72947.62675540123,73037.796875,17586995,0.0,0.0
2021-06-11,73218.13711419753,73668.98771219136,72767.2865162037,73037.796875,14087962,0.0,0.0
2021-06-14,72857.47135093168,72947.64148874223,72586.9609375,72586.9609375,10550078,0.0,0.0
2021-06-15,72947.6640625,73218.17455964153,72677.15356535847,72947.6640625,10075685,0.0,0.0
2021-06-16,73488.66146470049,73849.34201176651,73127.98091763447,73759.171875,14999855,0.0,0.0
2021-06-17,73128.0043939277,73308.34472535537,72767.3237310723,72947.6640625,14007385,0.0,0.0
2021-06-18,73127.98176436336,73127.98176436336,72586.9609375,72586.9609375,14916721,0.0,0.0
2021-06-21,71865.58943796933,72136.09981226533,71775.41931320401,72045.9296875,16063340,0.0,0.0
2021-06-22,72316.45748046876,72406.62762695312,72045.94704101562,72136.1171875,11773365,0.0,0.0
2021-06-23,72586.95395404182,72677.12408317727,72045.93317922909,72226.2734375,13856548,0.0,0.0
2021-06-24,72496.7796336207,73398.48087284483,72226.26926185345,73218.140625,18771080,0.0,0.0
2021-06-25,73488.67359834559,73849.35420496324,73218.16314338235,73578.84375,13481405,0.0,0.0
2021-06-28,73669.00347222222,73939.51388888889,73578.83333333333,73849.34375,11578529,0.0,0.0
2021-06-29,74176.29600694445,74357.4347029321,73180.03317901235,73361.171875,15744317,361.0,0.0
2021-06-30,73451.7383151332,73723.44634835812,73089.4609375,73089.4609375,13288643,0.0,0.0
2021-07-01,72908.33996566792,72998.90933208489,72455.49313358302,72546.0625,13382882,0.0,0.0
2021-07-02,72455.4921875,72817.7696484375,72364.92282226562,72455.4921875,8753097,0.0,0.0
2021-07-05,72546.04976096081,73180.03521455223,72455.48041044777,72817.7578125,8330969,0.0,0.0
2021-07-06,72998.88088823891,73542.296875,72908.31155711206,73542.296875,12131651,0.0,0.0
2021-07-07,73542.32433477722,73632.89369972154,72727.20005027846,73180.046875,15992202,0.0,0.0
2021-07-08,73451.73045408323,73542.2997887985,72364.8984375,72364.8984375,16660998,0.0,0.0
2021-07-09,72093.20119647354,72274.3398929471,71549.7851070529,71912.0625,22720577,0.0,0.0
2021-07-12,72364.91214123275,72455.48149309913,72002.63473376725,72183.7734375,9768108,0.0,0.0
2021-07-13,72455.49028822055,72636.6290139411,72274.3515625,72274.3515625,9863450,0.0,0.0
2021-07-14,71912.05566037736,72093.19433962264,71640.34764150943,72002.625,11575636,0.0,0.0
2021-07-15,72274.33587934243,72998.890625,72002.62784972084,72998.890625,13766279,0.0,0.0
2021-07-16,72546.05965108082,72546.05965108082,72002.64347391918,72274.3515625,10859399,0.0,0.0
2021-07-19,71640.35841574367,71730.92776898734,71368.65035601266,71549.7890625,13155414,0.0,0.0
2021-07-20,71096.94229628165,71549.7890625,71006.37294303798,71549.7890625,12456646,0.0,0.0
2021-07-21,71549.80782245223,71640.37719944268,71096.9609375,71096.9609375,12355296,0.0,0.0
2021-07-22,71549.78797443538,72274.34278936638,71459.21862256901,72183.7734375,12618790,0.0,0.0
2021-07-23,72183.76957558324,72364.90826962485,71730.9228404792,71821.4921875,9098910,0.0,0.0
2021-07-26,71912.06454235406,72002.63389316307,71368.6484375,71368.6484375,10040975,0.0,0.0
2021-07-27,71730.94657643313,71912.08533041402,71096.9609375,71096.9609375,11427693,0.0,0.0
2021-07-28,70915.79776278409,71730.921875,70734.65907118055,71730.921875,12743417,0.0,0.0
2021-07-29,71368.65035601266,71912.06647547468,71368.65035601266,71549.7890625,14360453,0.0,0.0
2021-07-30,71459.23844546179,71459.23844546179,71096.9609375,71096.9609375,13823411,0.0,0.0
2021-08-02,71730.9228404792,72002.63088154161,71278.07610537516,71821.4921875,11739124,0.0,0.0
2021-08-03,71912.0660703317,73723.453125,71821.49671759827,73723.453125,24339360,0.0,0.0
2021-08-04,74447.99898220747,75263.12305865501,74085.72161489747,75081.984375,25642368,0.0,0.0
2021-08-05,75444.26971680876,75444.26971680876,74266.86814859927,74357.4375,18485469,0.0,0.0
2021-08-06,74176.30870398773,74719.72488496933,73632.89252300614,73814.03125,13342623,0.0,0.0
2021-08-09,73814.03125,74538.58615797547,73270.61506901841,73814.03125,15522581,0.0,0.0
2021-08-10,74538.5815149626,74629.15087281796,72546.05564214464,72636.625,20362639,0.0,0.0
2021-08-11,72093.22408439491,72274.36283837579,71096.9609375,71096.9609375,30241137,0.0,0.0
2021-08-12,69828.98343141234,70825.24648944805,69647.84469358767,69738.4140625,42365223,0.0,0.0
2021-08-13,68651.57255964381,68832.7112735215,67111.89349168347,67383.6015625,61270643,0.0,0.0
2021-08-17,67021.32222877358,68017.58512676887,67021.32222877358,67202.4609375,30944847,0.0,0.0
2021-08-18,66930.7578125,67564.74333981732,66206.20292413735,66930.7578125,29192631,0.0,0.0
2021-08-19,66568.47271503077,67383.59687072503,66206.1953125,66206.1953125,22166298,0.0,0.0
2021-08-20,66568.46882522352,66930.74620658529,65662.77537181912,65843.9140625,22364803,0.0,0.0
2021-08-23,66387.3359375,67021.32141030014,66115.6278777285,66387.3359375,19384648,0.0,0.0
2021-08-24,66930.73543940145,68560.98339327051,66930.73543940145,68470.4140625,21016913,0.0,0.0
2021-08-25,69013.84676354029,69376.12417437253,67836.44517833553,68561.0,22319664,0.0,0.0
2021-08-26,68923.29851918566,69013.86789963137,67564.7578125,67564.7578125,16671494,0.0,0.0
2021-08-27,67293.0078125,67926.9930812584,66840.16119195828,67293.0078125,15172748,0.0,0.0
2021-08-30,68289.31285606569,68379.88223651139,67202.48029071715,67564.7578125,12686999,0.0,0.0
2021-08-31,67836.43929269882,69466.6875,67293.02322359844,69466.6875,24630370,0.0,0.0
2021-09-01,69466.69626871745,69828.97369384766,68742.14141845703,69557.265625,16114775,0.0,0.0
2021-09-02,69557.26578947369,69557.26578947369,68561.00286800988,68832.7109375,15347486,0.0,0.0
2021-09-03,69194.97850032637,69466.68653108682,68832.70112597912,69376.1171875,12096419,0.0,0.0
2021-09-06,69557.26261319534,70281.8174320828,69376.12390847347,70010.109375,12861180,0.0,0.0
2021-09-07,69828.97482752957,69828.97482752957,68742.14253449408,68923.28125,13239401,0.0,0.0
2021-09-08,68832.69044888597,69194.967767038,68470.41313073394,69104.3984375,11798147,0.0,0.0
2021-09-09,69194.98950033201,69376.12821630147,67927.01848854581,68198.7265625,17600770,0.0,0.0
2021-09-10,68198.7265625,68470.43463645419,67745.87977257636,68198.7265625,10103212,0.0,0.0
2021-09-13,68108.13581258191,69104.3984375,68017.5664830439,69104.3984375,11397775,0.0,0.0
2021-09-14,69828.96390543407,70372.37996695496,69376.1171875,69376.1171875,18167057,0.0,0.0
2021-09-15,70100.69153814936,70100.69153814936,69194.99784902598,69738.4140625,12829128,0.0,0.0
2021-09-16,70010.11354303548,70100.68290078844,68923.28125,68923.28125,13067622,0.0,0.0
2021-09-17,69104.41490244494,69919.5390625,68742.13749797604,69919.5390625,16289502,0.0,0.0
2021-09-23,70191.25686369509,70281.82622739018,69557.27131782947,70100.6875,17055590,0.0,0.0
2021-09-24,70281.8174320828,70372.38678444372,69828.97067027814,70010.109375,12247274,0.0,0.0
2021-09-27,70010.10542350386,70372.3828125,69738.39738175676,70372.3828125,11699798,0.0,0.0
2021-09-28,70372.3690510321,70462.9383805701,69013.829107962,69104.3984375,15406382,0.0,0.0
2021-09-29,68067.92902327936,68522.92854883603,67157.92997216599,67430.9296875,23992458,361.0,0.0
2021-09-30,67612.92949772267,68067.92902327936,67066.93006705465,67430.9296875,19919361,0.0,0.0
2021-10-01,67248.9447895321,67339.9447148224,66338.9455366291,66611.9453125,15803395,0.0,0.0
2021-10-05,66429.92100934903,66429.92100934903,64973.92274065097,65701.921875,24013921,0.0,0.0
2021-10-06,66065.93636044882,66247.93618513325,64791.93758765779,64882.9375,18956962,0.0,0.0
2021-10-07,65155.94140624999,65610.94099707577,64882.94165175453,65155.94140625,13683532,0.0,0.0
2021-10-08,65792.9289007867,65883.92880244755,65064.92968749999,65064.9296875,14043287,0.0,0.0
2021-10-12,64336.91594769021,64518.915709918474,62516.918325407605,62789.91796875,31001484,0.0,0.0
2021-10-13,62516.9297896984,63335.928869912794,62152.93019849201,62607.9296875,24172015,0.0,0.0
2021-10-14,62789.937860230544,63517.93713976945,62607.93804034582,63153.9375,19520641,0.0,0.0
2021-10-15,63881.93741084165,64609.93669757489,63699.93758915834,63790.9375,18051612,0.0,0.0
2021-10-18,63881.93359375,63972.9334991542,62971.934539707974,63881.93359375,13486391,0.0,0.0
2021-10-19,64427.92948831445,64609.9292891289,64063.92988668555,64245.9296875,9507991,0.0,0.0
2021-10-20,64336.92928742887,64609.92898737553,63881.92978751778,63972.9296875,10151638,0.0,0.0
2021-10-21,63972.9334991542,64245.93321536681,63699.93378294159,63881.93359375,10891094,0.0,0.0
2021-10-22,63699.92620294744,64336.92546497692,63699.92620294744,64063.92578125,8395448,0.0,0.0
2021-10-25,63608.93387753739,64245.93321536681,63244.93425592058,63881.93359375,10029621,0.0,0.0
2021-10-26,64245.9379395218,65064.93714838256,64063.93811533052,64700.9375,10528252,0.0,0.0
2021-10-27,64609.93669757489,64609.93669757489,63699.93758915834,63790.9375,10295316,0.0,0.0
2021-10-28,63244.923201025464,65701.92021746817,63244.923201025464,64336.921875,20644902,0.0,0.0
2021-10-29,64791.92429262178,65155.92386729943,63426.92588758059,63517.92578125,17016151,0.0,0.0
2021-11-01,63881.93723175965,64245.936874105864,63608.9375,63608.9375,11503729,0.0,0.0
2021-11-02,64427.93037587412,65701.92899912587,64336.93047421328,65064.9296875,16812570,0.0,0.0
2021-11-03,65246.924410733314,65246.924410733314,63790.926097523086,64063.92578125,12770428,0.0,0.0
2021-11-04,64791.92908994335,65155.92869157224,64154.92978709278,64245.9296875,11818987,0.0,0.0
2021-11-05,65155.932269408826,65155.932269408826,63881.93359375,63881.93359375,12667743,0.0,0.0
2021-11-08,64063.92988668555,64245.9296875,63517.93048424221,64245.9296875,11121981,0.0,0.0
2021-11-09,63972.945467641846,64609.944924645395,63790.94562278369,64154.9453125,11159589,0.0,0.0
2021-11-10,63972.9334991542,64518.93293157941,63881.93359375,63881.93359375,9422009,0.0,0.0
2021-11-11,63608.9375,63699.93741058655,63335.93776824034,63608.9375,11489122,0.0,0.0
2021-11-12,63881.93008587111,64518.92938872168,63608.93038464944,64245.9296875,10087450,0.0,0.0
2021-11-15,65246.933314732145,65428.93312872024,64518.93405877976,64973.93359375,12420710,0.0,0.0
2021-11-16,65064.93732468443,65519.93688639552,64882.93750000001,64882.9375,10919239,0.0,0.0
2021-11-17,64882.92121198727,65155.92088048091,64245.92198550212,64336.921875,11027606,0.0,0.0
2021-11-18,64336.933120771006,64609.932836983615,63881.93359375,63881.93359375,10144957,0.0,0.0
2021-11-19,64063.92661516854,64973.925572770364,63790.92692788799,64791.92578125,11954728,0.0,0.0
2021-11-22,66702.93883511348,68431.93724966623,66429.93908544726,68158.9375,27506623,0.0,0.0
2021-11-23,69159.92114873837,69159.92114873837,67794.92270501328,68522.921875,22029195,0.0,0.0
2021-11-24,69159.92855949198,69341.92837149065,67430.93034550468,68067.9296875,15652305,0.0,0.0
2021-11-25,68340.9363127544,68340.9363127544,66975.93758480325,67066.9375,12559258,0.0,0.0
2021-11-26,66884.92852048755,67430.92793698133,65519.92997925312,65792.9296875,13002242,0.0,0.0
2021-11-29,65246.930271006226,66429.92900674274,64973.930562759335,65792.9296875,16682559,0.0,0.0
2021-11-30,66611.9358345021,67248.93522089762,64154.938201262274,64882.9375,30364841,0.0,0.0
2021-12-01,65519.93195564517,68067.9293094758,65155.932333669356,67703.9296875,21954856,0.0,0.0
2021-12-02,67248.92383327837,68977.921875,67157.92393634564,68977.921875,23652940,0.0,0.0
2021-12-03,68795.921875,69159.92146164022,67430.92342509922,68795.921875,18330240,0.0,0.0
2021-12-06,68340.93079333224,69796.92931888925,68158.93097763762,69432.9296875,16391250,0.0,0.0
2021-12-07,69250.923187177,70706.92157218992,68795.92369186047,70433.921875,19232453,0.0,0.0
2021-12-08,71252.92096656977,71525.9206637597,70160.92217781008,70433.921875,21558340,0.0,0.0
2021-12-09,70433.93040680946,71161.9296875,70069.9307664642,71161.9296875,21604528,0.0,0.0
2021-12-10,70433.9292303316,70615.92904746425,69887.92977893369,69978.9296875,9155219,0.0,0.0
2021-12-13,70251.92932128906,71252.92831420898,69614.9299621582,69887.9296875,15038750,0.0,0.0
2021-12-14,69614.9223823052,70251.92167207792,69341.92268668831,70069.921875,10976660,0.0,0.0
2021-12-15,69523.93077480671,70615.9296875,69432.93086541559,70615.9296875,9584939,0.0,0.0
2021-12-16,71434.93693766066,71434.93693766066,70433.93782133676,70797.9375,11996128,0.0,0.0
2021-12-17,69887.93076923078,70979.9296875,69887.93076923078,70979.9296875,13108479,0.0,0.0
2021-12-20,70615.92136835279,70797.9211656939,69887.92217898833,70160.921875,11264375,0.0,0.0
2021-12-21,70888.92207506402,71252.92167493598,70524.92247519207,71070.921875,14245298,0.0,0.0
2021-12-22,71798.91460366813,72253.9140625,71707.91471190176,72253.9140625,17105892,0.0,0.0
2021-12-23,72617.92197277847,72799.92177722152,72162.92246167084,72708.921875,13577498,0.0,0.0
2021-12-24,72981.90659937888,73527.90590062112,72981.90659937888,73254.90625,12086380,0.0,0.0
2021-12-27,73345.9371882793,73345.9371882793,72617.9378117207,72981.9375,10783368,0.0,0.0
2021-12-28,72981.9219722914,73163.92177770859,72526.92245874844,73072.921875,18226325,0.0,0.0
2021-12-29,73311.5019035533,73311.5019035533,71757.51744923858,72031.75,19794795,361.0,0.0
2021-12-30,72123.15253831417,72671.61757662834,71391.86582056194,71574.6875,14236700,0.0,0.0
2022-01-04,72031.76242852605,72397.40589263024,71574.70809839581,71940.3515625,12427416,0.0,0.0
2022-01-05,72031.74398417312,72214.56566941214,69837.88376130491,70751.9921875,25470640,0.0,0.0
2022-01-06,70112.13140035761,70934.82916124837,70020.72053803642,70294.953125,12931954,0.0,0.0
2022-01-07,71391.86582056194,71666.09833971903,70751.98994252873,71574.6875,15163757,0.0,0.0
2022-01-10,71391.8796073718,71391.8796073718,70477.77103365384,71300.46875,9947422,0.0,0.0
2022-01-11,71666.09426489226,72214.55927202155,71300.45092680608,72123.1484375,13221123,0.0,0.0
2022-01-12,72671.61344462927,72763.02427915082,71848.91593393536,72123.1484375,11000502,0.0,0.0
2022-01-13,72488.8145860077,72488.8145860077,71209.0625,71209.0625,13889401,0.0,0.0
2022-01-14,71026.2214788163,71391.8648326326,70477.75644809185,70660.578125,10096725,0.0,0.0
2022-01-17,70934.82491935484,71117.64663306452,70294.94892137096,70843.4140625,8785122,0.0,0.0
2022-01-18,70934.81663961039,71117.63833198052,70020.70817775973,70386.3515625,9592788,0.0,0.0
2022-01-19,69929.29042431193,70294.93377293578,69563.64707568807,69746.46875,10598290,0.0,0.0
2022-01-20,69655.0487745098,70112.10290032679,69380.8162990196,69929.28125,9708168,0.0,0.0
2022-01-21,69289.43109292327,69289.43109292327,68283.91164434524,69106.609375,15774888,0.0,0.0
2022-01-24,68923.78726281624,69289.43069657123,68283.911253745,68649.5546875,13691134,0.0,0.0
2022-01-25,68375.31807432433,68558.1397804054,66912.74442567567,67644.03125,17766704,0.0,0.0
2022-01-26,67644.03125,67644.03125,67644.03125,67644.03125,0,0.0,0.0
2022-01-27,67461.22901691795,67644.0507757714,65175.95703125,65175.95703125,22274777,0.0,0.0
2022-01-28,65175.92396401774,67369.78395719646,65084.513130968626,67004.140625,21367447,0.0,0.0
2022-02-03,68466.71395378582,68466.71395378582,67004.140625,67004.140625,17744721,0.0,0.0
2022-02-04,67918.26380912162,68192.49636824324,67095.56613175676,67644.03125,12730034,0.0,0.0
2022-02-07,67186.96826840754,67278.37910958905,66181.44901541097,66729.9140625,14240838,0.0,0.0
2022-02-08,66729.9140625,66729.9140625,66729.9140625,66729.9140625,0,0.0,0.0
2022-02-09,66729.9140625,66729.9140625,66729.9140625,66729.9140625,0,0.0,0.0
2022-02-10,69106.59511770557,69289.41679791115,68283.8975567805,68923.7734375,17746033,0.0,0.0
2022-02-11,68558.13741238318,69015.19166179906,68192.49401285047,68466.7265625,12205407,0.0,0.0
2022-02-14,68009.67282903663,68101.0836796133,66821.33177154002,67369.796875,13993255,0.0,0.0
2022-02-15,67735.44027730664,67826.8511278833,66821.33177154002,67369.796875,9320365,0.0,0.0
2022-02-16,68192.51418365641,68466.74681442179,67826.87067596924,68375.3359375,10767386,0.0,0.0
2022-02-17,68558.1328125,69106.597875,68101.07859375,68558.1328125,13605382,0.0,0.0
2022-02-18,68192.48250336474,68375.30417227455,67369.78499327053,67918.25,10122226,0.0,0.0
2022-02-21,67918.25,67918.25,67918.25,67918.25,0,0.0,0.0
2022-02-22,67918.25,67918.25,67918.25,67918.25,0,0.0,0.0
2022-02-23,67918.25,67918.25,67918.25,67918.25,0,0.0,0.0
2022-02-24,66090.0446131993,66090.0446131993,65175.93611232517,65358.7578125,15759283,0.0,0.0
2022-02-25,65907.2201299548,66364.2743610918,65724.3984375,65724.3984375,13168484,0.0,0.0
2022-02-28,65724.3984375,65724.3984375,65724.3984375,65724.3984375,0,0.0,0.0
2022-03-02,66090.04321391214,66181.45406206416,65358.75642869595,65541.578125,12481430,0.0,0.0
2022-03-03,66090.04272762345,66821.32950745885,65998.63188014404,66638.5078125,13232638,0.0,0.0
2022-03-04,66638.5078125,66638.5078125,66638.5078125,66638.5078125,0,0.0,0.0
2022-03-07,63987.58915834522,64536.05420827389,63896.17831669044,64079.0,18617138,0.0,0.0
2022-03-08,62890.655395683454,63987.585431654676,62799.24455935252,63530.53125,15828269,0.0,0.0
2022-03-10,63530.53125,63530.53125,63530.53125,63530.53125,0,0.0,0.0
2022-03-11,64444.647991071426,64627.4696875,63713.36120535714,63987.59375,15787655,0.0,0.0
2022-03-14,63987.60405537749,64170.42578125,63621.96060363248,64170.42578125,9040993,0.0,0.0
2022-03-15,64170.42578125,64170.42578125,64170.42578125,64170.42578125,0,0.0,0.0
2022-03-16,64170.404896129265,64444.63739568537,63713.350730202415,64353.2265625,10175750,0.0,0.0
2022-03-17,64353.2265625,64353.2265625,64353.2265625,64353.2265625,0,0.0,0.0
2022-03-18,64536.05010166195,64810.282609176094,64170.40675830976,64627.4609375,14410038,0.0,0.0
2022-03-21,64810.28416152539,64901.694999552936,63896.17578125,63896.17578125,11169002,0.0,0.0
2022-03-22,63896.18860575213,64444.65374399893,63896.18860575213,64261.83203125,9402666,0.0,0.0
2022-03-23,64536.05928634752,65084.52437943262,64261.826739804965,64444.6484375,12398025,0.0,0.0
2022-03-24,63621.95563216332,64261.83162271669,63621.95563216332,63804.77734375,37943357,0.0,0.0
2022-03-25,64079.009911130015,64170.42076692335,63621.95563216332,63804.77734375,12986010,0.0,0.0
2022-03-28,63530.54547390602,63896.18890109397,63256.31290351506,63713.3671875,12619289,0.0,0.0
2022-03-29,63987.60405537749,64261.83664418625,63804.78232950498,64170.42578125,13686208,0.0,0.0
2022-03-30,64593.998262026114,64777.764971164164,64134.58148918098,64226.46484375,12670187,361.0,0.0
2022-03-31,64226.45470770474,64502.10472790948,63950.8046875,63950.8046875,12510366,0.0,0.0
2022-04-01,63858.94364485347,63858.94364485347,63399.52678409913,63491.41015625,15916846,0.0,0.0
2022-04-04,63307.638415404035,63675.171875,63031.98832070707,63675.171875,11107905,0.0,0.0
2022-04-05,63767.04012373555,63950.806809971094,63491.39009438222,63583.2734375,8467248,0.0,0.0
2022-04-06,63031.9810104927,63215.747718978106,62940.09765625,62940.09765625,15517308,0.0,0.0
2022-04-07,62940.10038488051,62940.10038488051,62480.68359375,62480.68359375,20683327,0.0,0.0
2022-04-08,62572.57197179204,62756.33870298673,62205.03850940266,62296.921875,15453191,0.0,0.0
2022-04-11,62296.90962122607,62572.55966379787,61929.37623113034,62388.79296875,12263735,0.0,0.0
2022-04-12,62113.13990205224,62205.02324510261,61561.83984375,61561.83984375,13924389,0.0,0.0
2022-04-13,61837.492517285296,63399.50941593886,61745.60917030567,63123.859375,17378619,0.0,0.0
2022-04-14,63123.85795138889,63123.85795138889,62021.2578125,62021.2578125,16409494,0.0,0.0
2022-04-15,61745.61655405405,61837.49991202139,61102.433048282655,61194.31640625,13176415,0.0,0.0
2022-04-18,61102.42860991379,61653.72871767241,60734.89520474138,61286.1953125,10119203,0.0,0.0
2022-04-19,61653.72938916233,62480.679559806835,61561.8460368685,61837.49609375,12959434,0.0,0.0
2022-04-20,61561.84161721068,61929.375,61102.42488872404,61929.375,16693293,0.0,0.0
2022-04-21,62113.147895125556,62756.33137924668,62021.26454025111,62205.03125,12847448,0.0,0.0
2022-04-22,61745.606529850746,61837.48987290112,61286.18981459888,61561.83984375,11791478,0.0,0.0
2022-04-25,61102.4386076546,61286.2053403092,60918.671875,60918.671875,11016474,0.0,0.0
2022-04-26,61010.54850605143,61286.19857460287,60734.8984375,60734.8984375,12946923,0.0,0.0
2022-04-27,60091.71310096153,60183.59645432692,59632.29633413461,59724.1796875,18122084,0.0,0.0
2022-04-28,60091.714192708336,60183.597547743055,59264.763997395836,59540.4140625,16895527,0.0,0.0
2022-04-29,59816.05804896142,62113.14169139466,59724.17470326409,61929.375,26190390,0.0,0.0
2022-05-02,61194.31262769316,62113.146150631495,61102.42927539933,61837.49609375,14106184,0.0,0.0
2022-05-03,61929.37446759259,62848.207916666666,61837.491122685184,62021.2578125,14168875,0.0,0.0
2022-05-04,62480.67631627394,62848.209706369664,62021.25957865427,62388.79296875,11505248,0.0,0.0
2022-05-06,61561.84645206767,61653.7298049812,61102.4296875,61102.4296875,14356156,0.0,0.0
2022-05-10,60551.13390648783,60918.66734446347,59999.833749524354,60367.3671875,17235605,0.0,0.0
2022-05-11,60183.60046851217,60918.66734446347,59907.95039003044,60367.3671875,12330920,0.0,0.0
2022-05-12,59907.9469375963,60183.5970001926,59632.296875,59632.296875,16414188,0.0,0.0
2022-05-13,59999.8294525376,61286.19639332707,59907.94609962406,61102.4296875,14551536,0.0,0.0
2022-05-16,61653.738805618406,61929.3889046003,60734.9051423454,60918.671875,11937555,0.0,0.0
2022-05-17,61194.30718380178,62388.79065735947,61194.30718380178,62113.140625,15680447,0.0,0.0
2022-05-18,62756.32920337738,63123.86261013216,62113.14574155653,62572.5625,16486319,0.0,0.0
2022-05-19,61102.424363425926,62113.14115740741,61102.424363425926,62021.2578125,17073727,0.0,0.0
2022-05-20,62296.916877297794,62848.21702665441,62205.033519071694,62480.68359375,12109671,0.0,0.0
2022-05-23,63215.74309646539,63215.74309646539,62113.1429261782,62388.79296875,13684088,0.0,0.0
2022-05-24,62021.263216635336,62205.0299224624,61102.4296875,61102.4296875,15482576,0.0,0.0
2022-05-25,61286.20086008095,61653.73429852221,60551.133983198415,61010.55078125,15150490,0.0,0.0
2022-05-26,60918.67017379552,61745.62044764795,60183.60326370448,60551.13671875,15970890,0.0,0.0
2022-05-27,61286.19639332707,61469.963099154134,60826.779628759396,61102.4296875,11405555,0.0,0.0
2022-05-30,62021.26454025111,62296.914604874444,61469.96441100443,62205.03125,14255484,0.0,0.0
2022-05-31,62021.25834569733,62021.25834569733,61286.19158011869,61929.375,24365002,0.0,0.0
2022-06-02,61194.31196120689,61561.845366379304,61010.54525862069,61286.1953125,14959443,0.0,0.0
2022-06-03,61745.61545658683,61837.49881292103,61378.08203125,61378.08203125,8222883,0.0,0.0
2022-06-07,60826.77719465649,61010.54389312977,60091.71040076336,60183.59375,19355755,0.0,0.0
2022-06-08,60091.715388112556,60367.36545870023,59999.83203125,59999.83203125,12483180,0.0,0.0
2022-06-09,59816.058060534895,59907.94140625,59264.75798624425,59907.94140625,25790725,0.0,0.0
2022-06-10,58805.34874608151,59172.88217574452,58621.58203125,58621.58203125,22193552,0.0,0.0
2022-06-13,57335.208635265706,57702.7420239533,57059.55859375,57059.55859375,22157816,0.0,0.0
2022-06-14,56232.61338852989,57151.44694063005,56140.73003331987,56875.796875,24606419,0.0,0.0
2022-06-15,56324.49148604819,56508.25817931425,55313.774673084845,55773.19140625,26811224,0.0,0.0
2022-06-16,56324.49827457922,56783.91506311576,55589.43141292077,55956.96484375,23394895,0.0,0.0
2022-06-17,54578.712675062714,55038.12944842182,54578.712675062714,54946.24609375,29053450,0.0,0.0
2022-06-20,54946.24421049829,55038.12756202087,53384.22723461456,53935.52734375,34111306,0.0,0.0
2022-06-21,53935.52842548077,54394.94519230769,53476.11165865384,53751.76171875,25148109,0.0,0.0
2022-06-22,54211.17546929254,54303.05881754558,52924.80859375,52924.80859375,23334687,0.0,0.0
2022-06-23,53016.69301910932,53292.34306946864,52189.74286803136,52741.04296875,28338608,0.0,0.0
2022-06-24,53200.4582619863,54303.05843321918,53016.69156678082,53659.875,23256103,0.0,0.0
2022-06-27,54211.17293792517,55038.12303358843,53567.98953018707,54027.40625,18122236,0.0,0.0
2022-06-28,54394.93644781145,54670.58646359428,53935.51975484007,54578.703125,13540538,0.0,0.0
2022-06-29,54080.43689385775,54357.77246767241,53618.2109375,53618.2109375,14677138,361.0,0.0
2022-06-30,52878.644270833334,53248.425,52693.75390625,52693.75390625,18915142,0.0,0.0
2022-07-01,52601.31557912588,53155.986745162365,51676.86363573176,51954.19921875,24982097,0.0,0.0
2022-07-04,51861.743555713656,53063.5308395359,51491.962852999124,52786.1953125,17807126,0.0,0.0
2022-07-05,53248.429195804194,53803.10033326049,52878.6484375,52878.6484375,14216539,0.0,0.0
2022-07-06,52971.08469082447,52971.08469082447,52139.078125,52139.078125,16820461,0.0,0.0
2022-07-07,52139.084326675256,54265.323581131874,52046.639141698884,53803.09765625,21322833,0.0,0.0
2022-07-08,54172.882932282795,54819.99928130324,53803.102161413975,54265.328125,15339271,0.0,0.0
2022-07-11,54819.991523171775,55097.32706207483,54265.32044536565,54357.765625,13042624,0.0,0.0
2022-07-12,54172.88614726764,54265.33134547117,53710.66015625,53710.66015625,9336061,0.0,0.0
2022-07-13,53895.54651131465,54172.882085129306,53618.2109375,53618.2109375,10841315,0.0,0.0
2022-07-14,53155.98046875,53803.09675271739,53063.53528532609,53155.98046875,15067012,0.0,0.0
2022-07-15,53987.990260416664,55467.11328125,53710.654694010416,55467.11328125,18685583,0.0,0.0
2022-07-18,56021.77906653877,57316.01158622779,55929.333886560984,57223.56640625,20832517,0.0,0.0
2022-07-19,56761.34704690066,56853.79223753078,55652.00475933908,56299.12109375,15248261,0.0,0.0
2022-07-20,57131.11933109504,57408.45486182851,55929.33203125,55929.33203125,16782238,0.0,0.0
2022-07-21,56484.01255941545,57223.574098654935,56114.23178979571,57131.12890625,12291374,0.0,0.0
